log_id,label,user_id,age,gender,residence,city,city_rank,series_dev,series_group,emui_dev,device_name,device_size,net_type,task_id,adv_id,creat_type_cd,adv_prim_id,inter_type_cd,slot_id,site_id,spread_app_id,hispace_app_tags,app_second_class,app_score,ad_click_list_v001,ad_click_list_v002,ad_click_list_v003,ad_close_list_v001,ad_close_list_v002,ad_close_list_v003,pt_d,u_newsCatInterestsST,u_refreshTimes,u_feedLifeCycle
1169905,0,200204,7,3,16,120,4,16,5,19,124,2541,7,15501,10522,10,1036,4,16,1,312,43,18,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169907,0,200204,7,3,16,120,4,16,5,19,124,2541,7,15501,10522,10,1036,4,16,1,312,43,18,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169909,0,200204,7,3,16,120,4,16,5,19,124,2541,7,23259,15359,10,1036,4,16,1,312,43,18,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169910,0,200204,7,3,16,120,4,16,5,19,124,2541,7,34975,15769,10,1562,4,16,1,152,49,17,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169912,0,200204,7,3,16,120,4,16,5,19,124,2541,7,31996,10724,10,1403,4,16,1,174,16,18,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169914,0,200204,7,3,16,120,4,16,5,19,124,2541,7,31996,10724,10,1403,4,16,1,174,16,18,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169916,0,200204,7,3,16,120,4,16,5,19,124,2541,7,23259,15359,10,1036,4,16,1,312,43,18,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169918,0,200204,7,3,16,120,4,16,5,19,124,2541,7,23259,15359,10,1036,4,16,1,312,43,18,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169921,0,200204,7,3,16,120,4,16,5,19,124,2541,7,23259,15359,10,1036,4,16,1,312,43,18,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169923,0,200204,7,3,16,120,4,16,5,19,124,2541,7,23259,15359,10,1036,4,16,1,312,43,18,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169925,0,200204,7,3,16,120,4,16,5,19,124,2541,7,31996,10724,10,1403,4,16,1,174,16,18,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169927,0,200204,7,3,16,120,4,16,5,19,124,2541,7,34975,15769,10,1562,4,16,1,152,49,17,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169929,0,200204,7,3,16,120,4,16,5,19,124,2541,7,34975,15769,10,1562,4,16,1,152,49,17,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169930,0,200204,7,3,16,120,4,16,5,19,124,2541,7,31996,10724,10,1403,4,16,1,174,16,18,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169932,0,200204,7,3,16,120,4,16,5,19,124,2541,7,34975,15769,10,1562,4,16,1,152,49,17,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169934,0,200204,7,3,16,120,4,16,5,19,124,2541,7,34975,15769,10,1562,4,16,1,152,49,17,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169416,0,200204,7,3,16,120,4,16,5,19,124,2117,7,11923,21714,8,1060,4,44,1,344,20,13,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169434,0,200204,7,3,16,120,4,16,5,19,124,2541,7,20446,20696,10,1635,4,16,1,344,20,13,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169437,0,200204,7,3,16,120,4,16,5,19,124,2541,7,11923,21714,8,1060,4,38,1,344,20,13,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169439,0,200204,7,3,16,120,4,16,5,19,124,2117,7,11923,21714,8,1060,4,47,1,344,20,13,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169441,0,200204,7,3,16,120,4,16,5,19,124,2541,7,20446,20696,10,1635,4,16,1,344,20,13,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169443,0,200204,7,3,16,120,4,16,5,19,124,2541,7,20446,20696,10,1635,4,16,1,344,20,13,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169445,0,200204,7,3,16,120,4,16,5,19,124,2541,7,20446,20696,10,1635,4,16,1,344,20,13,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169418,0,200204,7,3,16,120,4,16,5,19,124,2117,7,11923,21714,8,1060,4,40,1,344,20,13,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169420,0,200204,7,3,16,120,4,16,5,19,124,2541,7,32971,13486,10,1220,4,16,1,280,49,17,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169494,0,200204,7,3,16,120,4,16,5,19,124,2117,7,10445,21954,8,1611,4,35,1,372,20,13,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169492,0,200204,7,3,16,120,4,16,5,19,124,2541,7,24227,13738,10,1146,4,16,1,372,20,13,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169490,0,200204,7,3,16,120,4,16,5,19,124,2117,7,10445,21954,8,1611,4,35,1,372,20,13,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169746,0,200204,7,3,16,120,4,16,5,19,124,2117,7,12632,21645,8,1392,4,40,1,321,43,18,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169488,0,200204,7,3,16,120,4,16,5,19,124,2541,7,24227,13738,10,1146,4,16,1,372,20,13,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169486,0,200204,7,3,16,120,4,16,5,19,124,2541,7,24227,13738,10,1146,4,16,1,372,20,13,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169484,0,200204,7,3,16,120,4,16,5,19,124,2541,7,24227,13738,10,1146,4,16,1,372,20,13,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169482,0,200204,7,3,16,120,4,16,5,19,124,2541,7,10670,11794,10,1220,4,16,1,280,49,17,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169479,0,200204,7,3,16,120,4,16,5,19,124,2541,7,32971,13486,10,1220,4,16,1,280,49,17,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169477,0,200204,7,3,16,120,4,16,5,19,124,2117,7,20230,23576,8,1611,4,47,1,372,20,13,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169446,0,200204,7,3,16,120,4,16,5,19,124,2117,7,11923,21714,8,1060,4,37,1,344,20,13,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169448,0,200204,7,3,16,120,4,16,5,19,124,2541,7,20446,20696,10,1635,4,16,1,344,20,13,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169450,0,200204,7,3,16,120,4,16,5,19,124,2117,7,11923,21714,8,1060,4,36,1,344,20,13,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169451,0,200204,7,3,16,120,4,16,5,19,124,2541,7,32971,13486,10,1220,4,16,1,280,49,17,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169744,0,200204,7,3,16,120,4,16,5,19,124,2541,7,12632,21645,8,1392,4,38,1,321,43,18,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169751,0,200204,7,3,16,120,4,16,5,19,124,2117,7,34510,13187,8,1392,4,57,1,321,43,18,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169749,0,200204,7,3,16,120,4,16,5,19,124,1710,7,34510,13187,8,1392,4,12,1,321,43,18,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169747,0,200204,7,3,16,120,4,16,5,19,124,2117,7,12632,21645,8,1392,4,44,1,321,43,18,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169613,0,200204,7,3,16,120,4,16,5,19,124,2541,7,13033,12869,8,1802,4,38,1,181,26,23,0,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169611,0,200204,7,3,16,120,4,16,5,19,124,2541,7,10699,22477,10,1509,4,16,1,162,47,14,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169616,0,200204,7,3,16,120,4,16,5,19,124,2541,7,22191,20631,10,1013,4,16,1,181,26,20,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169514,0,200204,7,3,16,120,4,16,5,19,124,2117,7,32551,21221,2,1913,3,44,1,213,18,23,0,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169452,0,200204,7,3,16,120,4,16,5,19,124,2541,7,32971,13486,10,1220,4,16,1,280,49,17,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169453,0,200204,7,3,16,120,4,16,5,19,124,2541,7,10670,11794,10,1220,4,16,1,280,49,17,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169455,0,200204,7,3,16,120,4,16,5,19,124,2541,7,32971,13486,10,1220,4,16,1,280,49,17,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169457,0,200204,7,3,16,120,4,16,5,19,124,2541,7,32971,13486,10,1220,4,16,1,280,49,17,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169459,0,200204,7,3,16,120,4,16,5,19,124,2117,7,16845,18262,3,1060,4,44,1,344,20,13,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169726,0,200204,7,3,16,120,4,16,5,19,124,2541,7,35909,16327,8,1392,4,38,1,321,43,18,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169681,0,200204,7,3,16,120,4,16,5,19,124,2541,7,14896,15930,8,1482,4,69,1,257,49,17,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169679,0,200204,7,3,16,120,4,16,5,19,124,2117,7,13884,13884,8,1482,4,35,1,257,49,17,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169677,0,200204,7,3,16,120,4,16,5,19,124,2117,7,15265,21998,8,1482,4,35,1,257,49,17,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169736,0,200204,7,3,16,120,4,16,5,19,124,2541,7,12632,21645,8,1392,4,38,1,321,43,18,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169734,0,200204,7,3,16,120,4,16,5,19,124,2117,7,13074,17227,8,1392,4,47,1,321,43,18,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169733,0,200204,7,3,16,120,4,16,5,19,124,2541,7,17042,20644,8,1392,4,38,1,321,43,18,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169662,0,200204,7,3,16,120,4,16,5,19,124,2541,7,29778,19631,10,1619,4,16,1,257,49,17,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169688,0,200204,7,3,16,120,4,16,5,19,124,2117,7,15265,21998,8,1482,4,35,1,257,49,17,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169690,0,200204,7,3,16,120,4,16,5,19,124,2117,7,15265,21998,8,1482,4,35,1,257,49,17,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169676,0,200204,7,3,16,120,4,16,5,19,124,2117,7,15265,21998,8,1482,4,35,1,257,49,17,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169630,0,200204,7,3,16,120,4,16,5,19,124,2541,7,23707,11663,8,1802,4,38,1,181,26,23,0,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169632,0,200204,7,3,16,120,4,16,5,19,124,2117,7,23707,11663,8,1802,4,40,1,181,26,23,0,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169634,0,200204,7,3,16,120,4,16,5,19,124,2541,7,13051,10576,10,1013,4,16,1,181,26,23,0,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169732,0,200204,7,3,16,120,4,16,5,19,124,2541,7,35909,16327,8,1392,4,38,1,321,43,18,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169730,0,200204,7,3,16,120,4,16,5,19,124,1710,7,35909,16327,8,1392,4,12,1,321,43,18,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169729,0,200204,7,3,16,120,4,16,5,19,124,2117,7,35909,16327,8,1392,4,40,1,321,43,18,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169637,0,200204,7,3,16,120,4,16,5,19,124,2117,7,23707,11663,8,1802,4,44,1,181,26,23,0,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169639,0,200204,7,3,16,120,4,16,5,19,124,2541,7,13033,12869,8,1802,4,38,1,181,26,23,0,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169641,0,200204,7,3,16,120,4,16,5,19,124,2541,7,13033,12869,8,1802,4,38,1,181,26,23,0,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169643,0,200204,7,3,16,120,4,16,5,19,124,2541,7,23707,11663,8,1802,4,38,1,181,26,23,0,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169645,0,200204,7,3,16,120,4,16,5,19,124,2541,7,22191,20631,10,1013,4,16,1,181,26,20,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169647,0,200204,7,3,16,120,4,16,5,19,124,2541,7,23707,11663,8,1802,4,38,1,181,26,23,0,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169649,0,200204,7,3,16,120,4,16,5,19,124,2117,7,13033,12869,8,1802,4,47,1,181,26,23,0,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169651,0,200204,7,3,16,120,4,16,5,19,124,2117,7,15265,21998,8,1482,4,35,1,257,49,17,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169653,0,200204,7,3,16,120,4,16,5,19,124,2541,7,29778,19631,10,1619,4,16,1,257,49,17,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169656,0,200204,7,3,16,120,4,16,5,19,124,2541,7,29778,19631,10,1619,4,16,1,257,49,17,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169599,0,200204,7,3,16,120,4,16,5,19,124,2541,7,10699,22477,10,1509,4,16,1,162,47,14,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169601,0,200204,7,3,16,120,4,16,5,19,124,2541,7,10699,22477,10,1509,4,16,1,162,47,14,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169657,0,200204,7,3,16,120,4,16,5,19,124,2117,7,15265,21998,8,1482,4,35,1,257,49,17,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169659,0,200204,7,3,16,120,4,16,5,19,124,2541,7,29778,19631,10,1619,4,16,1,257,49,17,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169607,0,200204,7,3,16,120,4,16,5,19,124,2541,7,10699,22477,10,1509,4,16,1,162,47,14,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169604,0,200204,7,3,16,120,4,16,5,19,124,2541,7,10699,22477,10,1509,4,16,1,162,47,14,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169660,0,200204,7,3,16,120,4,16,5,19,124,2541,7,29778,19631,10,1619,4,16,1,257,49,17,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169422,0,200204,7,3,16,120,4,16,5,19,124,2541,7,20446,20696,10,1635,4,16,1,344,20,13,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169464,0,200204,7,3,16,120,4,16,5,19,124,2541,7,20446,20696,10,1635,4,16,1,344,20,13,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1169462,0,200204,7,3,16,120,4,16,5,19,124,2541,7,20446,20696,10,1635,4,16,1,344,20,13,10,16066^21493^28393^33968^11209,1005^1036^1532^1041^1562,309^312^168^246^152,24107,1218,173,2.02206E+11,27^199^187^98^100,9,17
1167690,0,200204,7,3,16,120,4,16,5,19,124,1710,7,16502,14798,10,1573,4,14,1,350,39,15,10,21560^16066^21493^28393^33968,1151^1005^1036^1532^1041,309^312^168^246^152,24107,1218,173,2.02206E+11,100^65^41^173^172,9,17
1167692,0,200204,7,3,16,120,4,16,5,19,124,1710,7,16502,14798,10,1573,4,14,1,350,39,15,10,21560^16066^21493^28393^33968,1151^1005^1036^1532^1041,309^312^168^246^152,24107,1218,173,2.02206E+11,100^65^41^173^172,9,17
1167694,0,200204,7,3,16,120,4,16,5,19,124,1710,7,16502,14798,10,1573,4,14,1,350,39,15,10,21560^16066^21493^28393^33968,1151^1005^1036^1532^1041,309^312^168^246^152,24107,1218,173,2.02206E+11,100^65^41^173^172,9,17
1167696,0,200204,7,3,16,120,4,16,5,19,124,2541,7,19487,14922,8,1392,4,38,1,321,43,18,10,21560^16066^21493^28393^33968,1151^1005^1036^1532^1041,309^312^168^246^152,24107,1218,173,2.02206E+11,100^65^41^173^172,9,17
1167698,0,200204,7,3,16,120,4,16,5,19,124,2117,7,19487,14922,8,1392,4,40,1,321,43,18,10,21560^16066^21493^28393^33968,1151^1005^1036^1532^1041,309^312^168^246^152,24107,1218,173,2.02206E+11,100^65^41^173^172,9,17
1167700,0,200204,7,3,16,120,4,16,5,19,124,2541,7,27886,22757,8,1392,4,38,1,321,43,18,10,21560^16066^21493^28393^33968,1151^1005^1036^1532^1041,309^312^168^246^152,24107,1218,173,2.02206E+11,100^65^41^173^172,9,17
1167702,0,200204,7,3,16,120,4,16,5,19,124,2541,7,19487,14922,8,1392,4,38,1,321,43,18,10,21560^16066^21493^28393^33968,1151^1005^1036^1532^1041,309^312^168^246^152,24107,1218,173,2.02206E+11,100^65^41^173^172,9,17
1167703,0,200204,7,3,16,120,4,16,5,19,124,2541,7,19487,14922,8,1392,4,38,1,321,43,18,10,21560^16066^21493^28393^33968,1151^1005^1036^1532^1041,309^312^168^246^152,24107,1218,173,2.02206E+11,100^65^41^173^172,9,17
1167705,0,200204,7,3,16,120,4,16,5,19,124,2541,7,19487,14922,8,1392,4,38,1,321,43,18,10,21560^16066^21493^28393^33968,1151^1005^1036^1532^1041,309^312^168^246^152,24107,1218,173,2.02206E+11,100^65^41^173^172,9,17
1167707,0,200204,7,3,16,120,4,16,5,19,124,2117,7,19487,14922,8,1392,4,47,1,321,43,18,10,21560^16066^21493^28393^33968,1151^1005^1036^1532^1041,309^312^168^246^152,24107,1218,173,2.02206E+11,100^65^41^173^172,9,17
1167709,0,200204,7,3,16,120,4,16,5,19,124,2541,7,19487,14922,8,1392,4,38,1,321,43,18,10,21560^16066^21493^28393^33968,1151^1005^1036^1532^1041,309^312^168^246^152,24107,1218,173,2.02206E+11,100^65^41^173^172,9,17
1167711,0,200204,7,3,16,120,4,16,5,19,124,2541,7,26368,21382,8,1098,4,69,1,206,12,23,0,21560^16066^21493^28393^33968,1151^1005^1036^1532^1041,309^312^168^246^152,24107,1218,173,2.02206E+11,100^65^41^173^172,9,17
1167714,0,200204,7,3,16,120,4,16,5,19,124,2117,7,19487,14922,8,1392,4,47,1,321,43,18,10,21560^16066^21493^28393^33968,1151^1005^1036^1532^1041,309^312^168^246^152,24107,1218,173,2.02206E+11,100^65^41^173^172,9,17
